28,62,N,948512,0.948512
779,84,Y,947776,0.947776
373,34,Y,946080,0.94608
80,9,N,941696,0.941696
25,65,N,940416,0.940416
61,4,N,934688,0.934688
18,246,Y,932288,0.932288
46,1,N,930016,0.930016
36,91,N,919200,0.9192
88,36,N,919200,0.9192
93,84,N,917184,0.917184
11,28,N,915744,0.9157439999999999
88,809,Y,912800,0.9128000000000001
41,429,Y,912160,0.9121600000000001
804,88,Y,911296,0.911296
84,773,Y,909376,0.909376
68,51,N,905920,0.90592
45,466,Y,902944,0.902944
82,19,N,893120,0.89312
430,41,Y,892736,0.8927360000000001
64,8,N,884800,0.8848
89,50,N,883808,0.883808
76,712,Y,883264,0.8832639999999999
488,48,Y,879616,0.8796160000000001
4,54,N,878752,0.878752
6,98,N,875456,0.875456
78,4,N,869920,0.86992
6,16,N,869792,0.869792
18,82,N,869792,0.869792
24,80,N,869792,0.869792
25,31,N,869792,0.869792
43,71,N,869792,0.869792
50,74,N,869792,0.869792
51,86,N,869792,0.869792
99,91,N,869792,0.869792
99,38,N,869792,0.869792
18,12,N,865120,0.86512
61,589,Y,862784,0.862784
11,87,N,862688,0.862688
76,71,N,861632,0.8616320000000001
588,61,Y,857728,0.8577279999999999
20,267,Y,835616,0.8356159999999999
97,58,N,835328,0.835328
49,57,N,820960,0.8209599999999999
456,44,Y,818432,0.818432
34,374,Y,813760,0.81376
26,37,N,809600,0.8096000000000001
29,77,N,765568,0.765568
34,372,Y,753216,0.753216
52,72,N,748704,0.748704
614,64,Y,745792,0.745792
48,484,Y,745632,0.745632
52,521,Y,742400,0.7424
9,174,Y,739552,0.739552
173,9,Y,727552,0.727552
2,9,N,726624,0.726624
83,49,N,725760,0.7257600000000001
22,14,N,716320,0.71632
96,35,N,715168,0.7151679999999999
312,26,Y,712640,0.7126399999999999
35,26,N,705632,0.7056319999999999
67,32,N,705632,0.7056319999999999
92,18,N,697216,0.697216
1,97,N,695808,0.695808
17,94,N,695808,0.695808
25,7,N,695808,0.695808
35,32,N,695808,0.695808
74,59,N,695808,0.695808
92,62,N,695808,0.695808
85,781,Y,674048,0.674048
81,71,N,655616,0.655616
41,88,N,655232,0.655232
9,87,N,647584,0.647584
9,89,N,629856,0.629856
84,39,N,628800,0.6288
546,55,Y,619040,0.61904
809,88,Y,601184,0.601184
58,565,Y,592572,0.592572
68,649,Y,591200,0.5912
801,87,Y,583168,0.583168
64,613,Y,566336,0.5663360000000001
88,806,Y,557632,0.557632
38,23,N,557152,0.557152
595,61,Y,557152,0.557152
85,784,Y,548864,0.548864
545,55,Y,547968,0.547968
540,55,Y,545696,0.5456960000000001
23,285,Y,543072,0.543072
780,85,Y,531072,0.531072
543,55,Y,497888,0.497888
23,66,N,497376,0.497376
64,7,N,487296,0.487296
186,10,Y,481984,0.48198399999999997
715,76,Y,476320,0.47632
88,804,Y,471488,0.471488
60,90,N,469536,0.469536
5,141,Y,468192,0.468192
77,718,Y,464608,0.464608
590,61,Y,463712,0.46371199999999996
777,84,Y,463200,0.4632
9,176,Y,461312,0.461312
96,89,N,452192,0.452192
79,88,N,435232,0.43523199999999995
18,247,Y,428448,0.42844800000000005
31,71,N,426720,0.42672
87,797,Y,424416,0.424416
6,64,N,418336,0.418336
58,567,Y,401504,0.401504
64,0,N,397792,0.39779200000000003
22,67,N,386208,0.386208
88,810,Y,381952,0.38195199999999996
46,21,N,376992,0.376992
85,786,Y,364224,0.364224
24,84,N,358624,0.358624
281,22,Y,357792,0.357792
40,20,N,357504,0.357504
6,20,N,351648,0.351648
2,35,N,348000,0.348
11,38,N,348000,0.348
12,78,N,348000,0.348
62,28,N,348000,0.348
95,13,N,348000,0.348
96,92,N,348000,0.348
44,453,Y,345536,0.345536
57,56,N,335296,0.335296
468,46,Y,320704,0.320704
18,15,N,313824,0.313824
55,65,N,305856,0.305856
34,376,Y,302624,0.302624
800,87,Y,299552,0.29955200000000004
52,519,Y,299200,0.29919999999999997
18,24,N,295680,0.29568
13,15,N,295008,0.295008
77,722,Y,294688,0.294688
24,18,N,273760,0.27376
54,24,N,270624,0.270624
714,76,Y,260640,0.26064
77,721,Y,256640,0.25664
23,284,Y,254880,0.25488
79,68,N,254112,0.254112
98,53,N,249536,0.24953599999999998
71,66,N,243872,0.243872
146,5,Y,243456,0.243456
465,45,Y,236576,0.236576
82,84,N,214432,0.21443199999999998
492,49,Y,213280,0.21327999999999997
708,76,Y,213024,0.213024
5,33,N,212704,0.212704
61,93,N,212704,0.212704
474,46,Y,210720,0.21072000000000002
21,7,N,208992,0.20899199999999998
61,594,Y,205088,0.20508800000000002
58,70,N,203488,0.20348800000000003
66,96,N,202496,0.202496
88,805,Y,200864,0.200864
0,46,N,200672,0.20067200000000002
34,75,N,196992,0.196992
84,4,N,192512,0.192512
518,52,Y,192448,0.19244799999999998
8,41,N,189856,0.189856
27,52,N,189600,0.1896
77,37,N,188928,0.18892799999999998
11,27,N,183936,0.183936
9,175,Y,179936,0.179936
45,75,N,176833,0.176833
75,91,N,174976,0.174976
7,83,N,174624,0.174624
43,24,N,174112,0.17411200000000002
66,75,N,174112,0.17411200000000002
73,12,N,174112,0.17411200000000002
75,34,N,173181,0.173181
52,27,N,166464,0.166464
95,10,N,163424,0.16342399999999999
49,56,N,160704,0.16070399999999999
37,95,N,154464,0.154464
34,373,Y,154080,0.15408
44,91,N,152000,0.152
18,249,Y,151904,0.15190399999999998
48,486,Y,150208,0.150208
40,57,N,144960,0.14496
33,57,N,142944,0.142944
93,79,N,141504,0.141504
96,869,Y,140832,0.140832
56,24,N,139520,0.13952
71,50,N,139456,0.139456
27,79,N,139296,0.139296
83,65,N,139296,0.139296
89,40,N,139296,0.139296
95,92,N,139296,0.139296
16,76,N,128128,0.12812800000000002
22,277,Y,126112,0.126112
48,14,N,123040,0.12304
4,84,N,122816,0.12281600000000001
54,61,N,119104,0.119104
14,48,N,118304,0.118304
59,72,N,115104,0.11510400000000001
84,93,N,113440,0.11344
805,88,Y,112576,0.112576
3,85,N,112032,0.11203199999999999
93,85,N,110016,0.110016
38,78,N,109440,0.10944
15,9,N,105888,0.10588800000000001
84,82,N,105632,0.10563199999999999
58,564,Y,102016,0.102016
18,23,N,101632,0.101632
22,39,N,96064,0.096064
250,18,Y,93056,0.093056
49,93,N,90784,0.090784
68,79,N,90176,0.090176
65,25,N,89376,0.089376
9,80,N,87360,0.08736
80,24,N,84512,0.084512
61,14,N,80448,0.080448
4,67,N,80384,0.080384
48,488,Y,79520,0.07952000000000001
564,58,Y,77824,0.077824
18,250,Y,76960,0.07696
59,89,N,75424,0.075424
66,89,N,73696,0.07369600000000001
19,70,N,73408,0.073408
90,79,N,73408,0.073408
0,54,N,73344,0.073344
82,72,N,73344,0.073344
57,40,N,71968,0.071968
58,97,N,71968,0.071968
79,95,N,71904,0.071904
70,58,N,71008,0.071008
93,82,N,70624,0.070624
33,5,N,70560,0.07056
74,50,N,70560,0.07056
57,0,N,70048,0.070048
0,97,N,69760,0.06976
33,97,N,69760,0.06976
35,2,N,69760,0.06976
53,74,N,69760,0.06976
55,63,N,69760,0.06976
63,62,N,69760,0.06976
71,12,N,69760,0.06976
91,16,N,69760,0.06976
97,1,N,69760,0.06976
31,25,N,69696,0.06969600000000001
37,80,N,69696,0.06969600000000001
38,11,N,69696,0.06969600000000001
54,4,N,69696,0.06969600000000001
57,33,N,69696,0.06969600000000001
58,69,N,69696,0.06969600000000001
69,85,N,69696,0.06969600000000001
94,56,N,69696,0.06969600000000001
76,708,Y,60832,0.060832
87,800,Y,59360,0.05936
75,5,N,54912,0.054911999999999996
277,22,Y,53920,0.053919999999999996
98,59,N,51808,0.051808
24,54,N,46592,0.046592
37,77,N,45984,0.045984
62,88,N,45280,0.04528
8,95,N,43744,0.043744
54,93,N,43744,0.043744
57,75,N,43744,0.043744
71,31,N,43744,0.043744
90,3,N,43744,0.043744
93,61,N,43744,0.043744
14,61,N,34304,0.034304
486,48,Y,30112,0.030112
37,2,N,29952,0.029952
5,75,N,27168,0.027168
49,67,N,26880,0.026879999999999998
17,74,N,26304,0.026303999999999998
27,29,N,26304,0.026303999999999998
29,24,N,26304,0.026303999999999998
51,32,N,26304,0.026303999999999998
65,28,N,26304,0.026303999999999998
65,83,N,26304,0.026303999999999998
72,82,N,26304,0.026303999999999998
51,52,N,23840,0.02384
77,29,N,23296,0.023296
29,6,N,18496,0.018496
42,34,N,18432,0.018432
56,21,N,17664,0.017664
35,77,N,17632,0.017632
70,42,N,16224,0.016224
0,28,N,14016,0.014016
15,98,N,14016,0.014016
24,43,N,14016,0.014016
36,28,N,14016,0.014016
45,36,N,14016,0.014016
80,51,N,14016,0.014016
20,80,N,11168,0.011168
70,31,N,9824,0.009824
6,40,N,8960,0.00896
11,73,N,8960,0.00896
26,35,N,8960,0.00896
30,35,N,8960,0.00896
54,14,N,8960,0.00896
59,74,N,8960,0.00896
75,66,N,8960,0.00896
87,30,N,8960,0.00896
48,78,N,7872,0.007872
1,15,N,7296,0.007296
56,57,N,7200,0.0072
1,94,N,5664,0.005664
8,14,N,5664,0.005664
12,3,N,5664,0.005664
24,56,N,5664,0.005664
25,40,N,5664,0.005664
32,94,N,5664,0.005664
50,71,N,5664,0.005664
62,31,N,5664,0.005664
66,12,N,5664,0.005664
79,27,N,5664,0.005664
79,97,N,5664,0.005664
89,66,N,5664,0.005664
94,75,N,5664,0.005664
97,96,N,5664,0.005664
2,14,N,3648,0.003648
11,18,N,3648,0.003648
24,29,N,3648,0.003648
32,67,N,3648,0.003648
56,94,N,3648,0.003648
79,90,N,3648,0.003648
17,80,N,3072,0.0030719999999999996
18,92,N,2208,0.002208
21,70,N,2208,0.002208
30,87,N,2208,0.002208
35,30,N,2208,0.002208
89,56,N,2208,0.002208
91,75,N,2208,0.002208
92,77,N,2208,0.002208
14,33,N,1728,0.0017280000000000002
77,92,N,1536,0.0015359999999999998
3,69,N,864,8.640000000000001E-4
27,11,N,864,8.640000000000001E-4
33,52,N,864,8.640000000000001E-4
35,72,N,864,8.640000000000001E-4
36,45,N,864,8.640000000000001E-4
51,68,N,864,8.640000000000001E-4
52,51,N,864,8.640000000000001E-4
69,58,N,864,8.640000000000001E-4
80,20,N,864,8.640000000000001E-4
91,36,N,864,8.640000000000001E-4
95,8,N,864,8.640000000000001E-4
99,2,N,864,8.640000000000001E-4
0,6,N,0,0.0
0,57,N,0,0.0
0,51,N,0,0.0
0,99,N,0,0.0
0,100,Y,0,0.0
0,101,Y,0,0.0
0,102,Y,0,0.0
0,103,Y,0,0.0
0,104,Y,0,0.0
0,105,Y,0,0.0
0,106,Y,0,0.0
0,107,Y,0,0.0
1,36,N,0,0.0
1,80,N,0,0.0
1,47,N,0,0.0
1,93,N,0,0.0
1,108,Y,0,0.0
1,109,Y,0,0.0
1,110,Y,0,0.0
1,111,Y,0,0.0
1,112,Y,0,0.0
1,113,Y,0,0.0
1,114,Y,0,0.0
1,115,Y,0,0.0
2,38,N,0,0.0
2,99,N,0,0.0
2,50,N,0,0.0
2,62,N,0,0.0
2,93,N,0,0.0
2,116,Y,0,0.0
2,117,Y,0,0.0
2,118,Y,0,0.0
2,119,Y,0,0.0
2,120,Y,0,0.0
2,121,Y,0,0.0
2,122,Y,0,0.0
2,123,Y,0,0.0
3,43,N,0,0.0
3,99,N,0,0.0
3,92,N,0,0.0
3,62,N,0,0.0
3,124,Y,0,0.0
3,125,Y,0,0.0
3,126,Y,0,0.0
3,127,Y,0,0.0
3,128,Y,0,0.0
3,129,Y,0,0.0
3,130,Y,0,0.0
3,131,Y,0,0.0
4,78,N,0,0.0
4,73,N,0,0.0
4,132,Y,0,0.0
4,133,Y,0,0.0
4,134,Y,0,0.0
4,135,Y,0,0.0
4,136,Y,0,0.0
4,137,Y,0,0.0
4,138,Y,0,0.0
4,139,Y,0,0.0
6,0,N,0,0.0
6,8,N,0,0.0
6,148,Y,0,0.0
6,149,Y,0,0.0
6,150,Y,0,0.0
6,151,Y,0,0.0
6,152,Y,0,0.0
6,153,Y,0,0.0
6,154,Y,0,0.0
6,155,Y,0,0.0
7,15,N,0,0.0
7,30,N,0,0.0
7,25,N,0,0.0
7,29,N,0,0.0
7,156,Y,0,0.0
7,157,Y,0,0.0
7,158,Y,0,0.0
7,159,Y,0,0.0
7,160,Y,0,0.0
7,161,Y,0,0.0
7,162,Y,0,0.0
7,163,Y,0,0.0
8,24,N,0,0.0
8,69,N,0,0.0
8,42,N,0,0.0
8,6,N,0,0.0
8,3,N,0,0.0
8,164,Y,0,0.0
8,165,Y,0,0.0
8,166,Y,0,0.0
8,167,Y,0,0.0
8,168,Y,0,0.0
8,169,Y,0,0.0
8,170,Y,0,0.0
8,171,Y,0,0.0
9,30,N,0,0.0
11,30,N,0,0.0
11,188,Y,0,0.0
11,189,Y,0,0.0
11,190,Y,0,0.0
11,191,Y,0,0.0
11,192,Y,0,0.0
11,193,Y,0,0.0
11,194,Y,0,0.0
11,195,Y,0,0.0
12,66,N,0,0.0
12,71,N,0,0.0
12,73,N,0,0.0
12,13,N,0,0.0
12,196,Y,0,0.0
12,197,Y,0,0.0
12,198,Y,0,0.0
12,199,Y,0,0.0
12,200,Y,0,0.0
12,201,Y,0,0.0
12,202,Y,0,0.0
12,203,Y,0,0.0
13,47,N,0,0.0
13,67,N,0,0.0
13,30,N,0,0.0
13,86,N,0,0.0
13,12,N,0,0.0
13,204,Y,0,0.0
13,205,Y,0,0.0
13,206,Y,0,0.0
13,207,Y,0,0.0
13,208,Y,0,0.0
13,209,Y,0,0.0
13,210,Y,0,0.0
13,211,Y,0,0.0
14,8,N,0,0.0
14,30,N,0,0.0
14,54,N,0,0.0
14,2,N,0,0.0
14,212,Y,0,0.0
14,213,Y,0,0.0
14,214,Y,0,0.0
14,215,Y,0,0.0
14,216,Y,0,0.0
14,217,Y,0,0.0
14,218,Y,0,0.0
14,219,Y,0,0.0
15,30,N,0,0.0
15,220,Y,0,0.0
15,221,Y,0,0.0
15,222,Y,0,0.0
15,223,Y,0,0.0
15,224,Y,0,0.0
15,225,Y,0,0.0
15,226,Y,0,0.0
15,227,Y,0,0.0
16,91,N,0,0.0
16,6,N,0,0.0
16,50,N,0,0.0
16,43,N,0,0.0
16,31,N,0,0.0
16,228,Y,0,0.0
16,229,Y,0,0.0
16,230,Y,0,0.0
16,231,Y,0,0.0
16,232,Y,0,0.0
16,233,Y,0,0.0
16,234,Y,0,0.0
16,235,Y,0,0.0
17,63,N,0,0.0
17,98,N,0,0.0
17,70,N,0,0.0
17,99,N,0,0.0
17,236,Y,0,0.0
17,237,Y,0,0.0
17,238,Y,0,0.0
17,239,Y,0,0.0
17,240,Y,0,0.0
17,241,Y,0,0.0
17,242,Y,0,0.0
17,243,Y,0,0.0
19,40,N,0,0.0
19,252,Y,0,0.0
19,253,Y,0,0.0
19,254,Y,0,0.0
19,255,Y,0,0.0
19,256,Y,0,0.0
19,257,Y,0,0.0
19,258,Y,0,0.0
19,259,Y,0,0.0
21,8,N,0,0.0
21,95,N,0,0.0
21,69,N,0,0.0
21,268,Y,0,0.0
21,269,Y,0,0.0
21,270,Y,0,0.0
21,271,Y,0,0.0
21,272,Y,0,0.0
21,273,Y,0,0.0
21,274,Y,0,0.0
21,275,Y,0,0.0
24,8,N,0,0.0
24,292,Y,0,0.0
24,293,Y,0,0.0
24,294,Y,0,0.0
24,295,Y,0,0.0
24,296,Y,0,0.0
24,297,Y,0,0.0
24,298,Y,0,0.0
24,299,Y,0,0.0
25,53,N,0,0.0
25,91,N,0,0.0
25,69,N,0,0.0
25,300,Y,0,0.0
25,301,Y,0,0.0
25,302,Y,0,0.0
25,303,Y,0,0.0
25,304,Y,0,0.0
25,305,Y,0,0.0
25,306,Y,0,0.0
25,307,Y,0,0.0
27,63,N,0,0.0
27,39,N,0,0.0
27,38,N,0,0.0
27,36,N,0,0.0
27,80,N,0,0.0
27,72,N,0,0.0
27,316,Y,0,0.0
27,317,Y,0,0.0
27,318,Y,0,0.0
27,319,Y,0,0.0
27,320,Y,0,0.0
27,321,Y,0,0.0
27,322,Y,0,0.0
27,323,Y,0,0.0
28,65,N,0,0.0
28,19,N,0,0.0
28,11,N,0,0.0
28,36,N,0,0.0
28,324,Y,0,0.0
28,325,Y,0,0.0
28,326,Y,0,0.0
28,327,Y,0,0.0
28,328,Y,0,0.0
28,329,Y,0,0.0
28,330,Y,0,0.0
28,331,Y,0,0.0
29,70,N,0,0.0
29,27,N,0,0.0
29,7,N,0,0.0
29,332,Y,0,0.0
29,333,Y,0,0.0
29,334,Y,0,0.0
29,335,Y,0,0.0
29,336,Y,0,0.0
29,337,Y,0,0.0
29,338,Y,0,0.0
29,339,Y,0,0.0
30,47,N,0,0.0
30,14,N,0,0.0
30,9,N,0,0.0
30,7,N,0,0.0
30,13,N,0,0.0
30,15,N,0,0.0
30,11,N,0,0.0
30,82,N,0,0.0
30,340,Y,0,0.0
30,341,Y,0,0.0
30,342,Y,0,0.0
30,343,Y,0,0.0
30,344,Y,0,0.0
30,345,Y,0,0.0
30,346,Y,0,0.0
30,347,Y,0,0.0
31,92,N,0,0.0
31,63,N,0,0.0
31,62,N,0,0.0
31,70,N,0,0.0
31,16,N,0,0.0
31,348,Y,0,0.0
31,349,Y,0,0.0
31,350,Y,0,0.0
31,351,Y,0,0.0
31,352,Y,0,0.0
31,353,Y,0,0.0
31,354,Y,0,0.0
31,355,Y,0,0.0
32,37,N,0,0.0
32,51,N,0,0.0
32,43,N,0,0.0
32,35,N,0,0.0
32,79,N,0,0.0
32,356,Y,0,0.0
32,357,Y,0,0.0
32,358,Y,0,0.0
32,359,Y,0,0.0
32,360,Y,0,0.0
32,361,Y,0,0.0
32,362,Y,0,0.0
32,363,Y,0,0.0
33,63,N,0,0.0
33,14,N,0,0.0
33,78,N,0,0.0
33,83,N,0,0.0
33,38,N,0,0.0
33,47,N,0,0.0
33,364,Y,0,0.0
33,365,Y,0,0.0
33,366,Y,0,0.0
33,367,Y,0,0.0
33,368,Y,0,0.0
33,369,Y,0,0.0
33,370,Y,0,0.0
33,371,Y,0,0.0
35,40,N,0,0.0
35,92,N,0,0.0
35,380,Y,0,0.0
35,381,Y,0,0.0
35,382,Y,0,0.0
35,383,Y,0,0.0
35,384,Y,0,0.0
35,385,Y,0,0.0
35,386,Y,0,0.0
35,387,Y,0,0.0
36,1,N,0,0.0
36,29,N,0,0.0
36,21,N,0,0.0
36,50,N,0,0.0
36,97,N,0,0.0
36,27,N,0,0.0
36,388,Y,0,0.0
36,389,Y,0,0.0
36,390,Y,0,0.0
36,391,Y,0,0.0
36,392,Y,0,0.0
36,393,Y,0,0.0
36,394,Y,0,0.0
36,395,Y,0,0.0
37,40,N,0,0.0
37,47,N,0,0.0
37,32,N,0,0.0
37,396,Y,0,0.0
37,397,Y,0,0.0
37,398,Y,0,0.0
37,399,Y,0,0.0
37,400,Y,0,0.0
37,401,Y,0,0.0
37,402,Y,0,0.0
37,403,Y,0,0.0
38,2,N,0,0.0
38,27,N,0,0.0
38,42,N,0,0.0
38,33,N,0,0.0
38,404,Y,0,0.0
38,405,Y,0,0.0
38,406,Y,0,0.0
38,407,Y,0,0.0
38,408,Y,0,0.0
38,409,Y,0,0.0
38,410,Y,0,0.0
38,411,Y,0,0.0
39,19,N,0,0.0
39,78,N,0,0.0
39,47,N,0,0.0
39,57,N,0,0.0
39,69,N,0,0.0
39,27,N,0,0.0
39,22,N,0,0.0
39,412,Y,0,0.0
39,413,Y,0,0.0
39,414,Y,0,0.0
39,415,Y,0,0.0
39,416,Y,0,0.0
39,417,Y,0,0.0
39,418,Y,0,0.0
39,419,Y,0,0.0
40,35,N,0,0.0
40,72,N,0,0.0
40,6,N,0,0.0
40,37,N,0,0.0
40,19,N,0,0.0
40,25,N,0,0.0
40,420,Y,0,0.0
40,421,Y,0,0.0
40,422,Y,0,0.0
40,423,Y,0,0.0
40,424,Y,0,0.0
40,425,Y,0,0.0
40,426,Y,0,0.0
40,427,Y,0,0.0
42,8,N,0,0.0
42,95,N,0,0.0
42,38,N,0,0.0
42,35,N,0,0.0
42,436,Y,0,0.0
42,437,Y,0,0.0
42,438,Y,0,0.0
42,439,Y,0,0.0
42,440,Y,0,0.0
42,441,Y,0,0.0
42,442,Y,0,0.0
42,443,Y,0,0.0
43,3,N,0,0.0
43,16,N,0,0.0
43,97,N,0,0.0
43,80,N,0,0.0
43,65,N,0,0.0
43,32,N,0,0.0
43,444,Y,0,0.0
43,445,Y,0,0.0
43,446,Y,0,0.0
43,447,Y,0,0.0
43,448,Y,0,0.0
43,449,Y,0,0.0
43,450,Y,0,0.0
43,451,Y,0,0.0
47,13,N,0,0.0
47,67,N,0,0.0
47,39,N,0,0.0
47,30,N,0,0.0
47,79,N,0,0.0
47,37,N,0,0.0
47,56,N,0,0.0
47,1,N,0,0.0
47,90,N,0,0.0
47,33,N,0,0.0
47,476,Y,0,0.0
47,477,Y,0,0.0
47,478,Y,0,0.0
47,479,Y,0,0.0
47,480,Y,0,0.0
47,481,Y,0,0.0
47,482,Y,0,0.0
47,483,Y,0,0.0
50,75,N,0,0.0
50,16,N,0,0.0
50,2,N,0,0.0
50,89,N,0,0.0
50,36,N,0,0.0
50,500,Y,0,0.0
50,501,Y,0,0.0
50,502,Y,0,0.0
50,503,Y,0,0.0
50,504,Y,0,0.0
50,505,Y,0,0.0
50,506,Y,0,0.0
50,507,Y,0,0.0
51,0,N,0,0.0
51,80,N,0,0.0
51,70,N,0,0.0
51,53,N,0,0.0
51,93,N,0,0.0
51,83,N,0,0.0
51,508,Y,0,0.0
51,509,Y,0,0.0
51,510,Y,0,0.0
51,511,Y,0,0.0
51,512,Y,0,0.0
51,513,Y,0,0.0
51,514,Y,0,0.0
51,515,Y,0,0.0
52,33,N,0,0.0
53,25,N,0,0.0
53,51,N,0,0.0
53,524,Y,0,0.0
53,525,Y,0,0.0
53,526,Y,0,0.0
53,527,Y,0,0.0
53,528,Y,0,0.0
53,529,Y,0,0.0
53,530,Y,0,0.0
53,531,Y,0,0.0
54,0,N,0,0.0
54,532,Y,0,0.0
54,533,Y,0,0.0
54,534,Y,0,0.0
54,535,Y,0,0.0
54,536,Y,0,0.0
54,537,Y,0,0.0
54,538,Y,0,0.0
54,539,Y,0,0.0
56,47,N,0,0.0
56,548,Y,0,0.0
56,549,Y,0,0.0
56,550,Y,0,0.0
56,551,Y,0,0.0
56,552,Y,0,0.0
56,553,Y,0,0.0
56,554,Y,0,0.0
56,555,Y,0,0.0
57,74,N,0,0.0
57,556,Y,0,0.0
57,557,Y,0,0.0
57,558,Y,0,0.0
57,559,Y,0,0.0
57,560,Y,0,0.0
57,561,Y,0,0.0
57,562,Y,0,0.0
57,563,Y,0,0.0
59,572,Y,0,0.0
59,573,Y,0,0.0
59,574,Y,0,0.0
59,575,Y,0,0.0
59,576,Y,0,0.0
59,577,Y,0,0.0
59,578,Y,0,0.0
59,579,Y,0,0.0
61,0,N,0,0.0
62,63,N,0,0.0
62,3,N,0,0.0
62,2,N,0,0.0
62,596,Y,0,0.0
62,597,Y,0,0.0
62,598,Y,0,0.0
62,599,Y,0,0.0
62,600,Y,0,0.0
62,601,Y,0,0.0
62,602,Y,0,0.0
62,603,Y,0,0.0
63,17,N,0,0.0
63,55,N,0,0.0
63,94,N,0,0.0
63,74,N,0,0.0
63,89,N,0,0.0
63,33,N,0,0.0
63,31,N,0,0.0
63,27,N,0,0.0
63,67,N,0,0.0
63,604,Y,0,0.0
63,605,Y,0,0.0
63,606,Y,0,0.0
63,607,Y,0,0.0
63,608,Y,0,0.0
63,609,Y,0,0.0
63,610,Y,0,0.0
63,611,Y,0,0.0
65,82,N,0,0.0
65,43,N,0,0.0
65,620,Y,0,0.0
65,621,Y,0,0.0
65,622,Y,0,0.0
65,623,Y,0,0.0
65,624,Y,0,0.0
65,625,Y,0,0.0
65,626,Y,0,0.0
65,627,Y,0,0.0
66,628,Y,0,0.0
66,629,Y,0,0.0
66,630,Y,0,0.0
66,631,Y,0,0.0
66,632,Y,0,0.0
66,633,Y,0,0.0
66,634,Y,0,0.0
66,635,Y,0,0.0
67,47,N,0,0.0
67,63,N,0,0.0
67,13,N,0,0.0
67,636,Y,0,0.0
67,637,Y,0,0.0
67,638,Y,0,0.0
67,639,Y,0,0.0
67,640,Y,0,0.0
67,641,Y,0,0.0
67,642,Y,0,0.0
67,643,Y,0,0.0
69,73,N,0,0.0
69,8,N,0,0.0
69,89,N,0,0.0
69,97,N,0,0.0
69,3,N,0,0.0
69,21,N,0,0.0
69,25,N,0,0.0
69,39,N,0,0.0
69,652,Y,0,0.0
69,653,Y,0,0.0
69,654,Y,0,0.0
69,655,Y,0,0.0
69,656,Y,0,0.0
69,657,Y,0,0.0
69,658,Y,0,0.0
69,659,Y,0,0.0
70,29,N,0,0.0
70,51,N,0,0.0
70,17,N,0,0.0
70,19,N,0,0.0
70,21,N,0,0.0
70,660,Y,0,0.0
70,661,Y,0,0.0
70,662,Y,0,0.0
70,663,Y,0,0.0
70,664,Y,0,0.0
70,665,Y,0,0.0
70,666,Y,0,0.0
70,667,Y,0,0.0
71,43,N,0,0.0
71,668,Y,0,0.0
71,669,Y,0,0.0
71,670,Y,0,0.0
71,671,Y,0,0.0
71,672,Y,0,0.0
71,673,Y,0,0.0
71,674,Y,0,0.0
71,675,Y,0,0.0
72,40,N,0,0.0
72,59,N,0,0.0
72,6,N,0,0.0
72,35,N,0,0.0
72,27,N,0,0.0
72,83,N,0,0.0
72,676,Y,0,0.0
72,677,Y,0,0.0
72,678,Y,0,0.0
72,679,Y,0,0.0
72,680,Y,0,0.0
72,681,Y,0,0.0
72,682,Y,0,0.0
72,683,Y,0,0.0
73,69,N,0,0.0
73,82,N,0,0.0
73,11,N,0,0.0
73,684,Y,0,0.0
73,685,Y,0,0.0
73,686,Y,0,0.0
73,687,Y,0,0.0
73,688,Y,0,0.0
73,689,Y,0,0.0
73,690,Y,0,0.0
73,691,Y,0,0.0
74,63,N,0,0.0
74,57,N,0,0.0
74,17,N,0,0.0
74,692,Y,0,0.0
74,693,Y,0,0.0
74,694,Y,0,0.0
74,695,Y,0,0.0
74,696,Y,0,0.0
74,697,Y,0,0.0
74,698,Y,0,0.0
74,699,Y,0,0.0
75,94,N,0,0.0
75,57,N,0,0.0
75,50,N,0,0.0
75,95,N,0,0.0
75,42,N,0,0.0
75,700,Y,0,0.0
75,701,Y,0,0.0
75,702,Y,0,0.0
75,703,Y,0,0.0
75,704,Y,0,0.0
75,705,Y,0,0.0
75,706,Y,0,0.0
75,707,Y,0,0.0
78,39,N,0,0.0
78,98,N,0,0.0
78,42,N,0,0.0
78,12,N,0,0.0
78,97,N,0,0.0
78,33,N,0,0.0
78,724,Y,0,0.0
78,725,Y,0,0.0
78,726,Y,0,0.0
78,727,Y,0,0.0
78,728,Y,0,0.0
78,729,Y,0,0.0
78,730,Y,0,0.0
78,731,Y,0,0.0
79,47,N,0,0.0
79,32,N,0,0.0
79,732,Y,0,0.0
79,733,Y,0,0.0
79,734,Y,0,0.0
79,735,Y,0,0.0
79,736,Y,0,0.0
79,737,Y,0,0.0
79,738,Y,0,0.0
79,739,Y,0,0.0
80,37,N,0,0.0
80,90,N,0,0.0
80,1,N,0,0.0
80,17,N,0,0.0
80,43,N,0,0.0
80,27,N,0,0.0
80,740,Y,0,0.0
80,741,Y,0,0.0
80,742,Y,0,0.0
80,743,Y,0,0.0
80,744,Y,0,0.0
80,745,Y,0,0.0
80,746,Y,0,0.0
80,747,Y,0,0.0
82,83,N,0,0.0
82,93,N,0,0.0
82,65,N,0,0.0
82,73,N,0,0.0
82,30,N,0,0.0
82,756,Y,0,0.0
82,757,Y,0,0.0
82,758,Y,0,0.0
82,759,Y,0,0.0
